입찰공고일시,입찰공고번호,입찰공고차수,재공고여부,등록유형명,공고종류명,국제입찰여부,참조번호,입찰공고명,공고기관명,수요기관명,입찰방식명,계약체결방법명,집행관명,입찰참가자격등록마감일시,공동수급협정서접수방식,공동수급협정마감일시,공동수급업체지역제한여부,입찰개시일시,입찰마감일시,개찰일시,공고규격서URL1,공고규격서URL2,공고규격서URL3,공고규격서URL4,공고규격서URL5,공고규격서URL6,공고규격서URL7,공고규격파일명1,공고규격파일명2,공고규격파일명3,공고규격파일명4,공고규격파일명5,공고규격파일명6,공고규격파일명7,재입찰허용여부,물품분류제한여부,제조여부,예정가격결정방법명,총예가건수,추첨예가건수,배정예산금액,추정가격,개찰장소,입찰공고상세URL,채권자명,세부품명,물품규격명,물품수량,물품단위,물품단가,납품기한일시,납품일수,인도조건명,공동수급방식명,지사투찰허용여부,지명경쟁여부,예비가격재작성방법명,실적신청서접수방법명,실적신청서접수일시,발주계획통합번호,낙찰하한율,등록일시,사전규격등록번호,정보화사업여부,낙찰방법명,변경일시,변경공고사유,재입찰개찰일시,입찰분류아이디,[기초금액]기초금액,[기초금액]기초금액공개일시,[기초금액]예비가격범위시작률,[기초금액]예비가격범위종료율,[기초금액]비고1,[기초금액]가용금액,[기초금액]입력일시,[구매대상물품]물품순번,[구매대상물품]물품분류번호,[구매대상물품]품명,[구매대상물품]수량,[구매대상물품]단위,[구매대상물품]단가,[구매대상물품]납품장소,[구매대상물품]공고게시일시
2019-11-29 16:02:47,20191138713,00,N,조달청 또는 나라장터 자체 공고건,일반,N,22196088100,북부소방재난본부 의정부소방서 합동청사 건립공사 관급자재(금속제패널)구입,조달청 인천지방조달청,경기도 경기도건설본부,전자입찰,제한(총액),김남규,2019-12-09 18:00:00,공고서참조,,N,2019-12-06 10:00:00,2019-12-10 10:00:00,2019-12-10 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191138713::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191138713::00::2::2,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191138713::00::2::3,,,,,"20191138713-00_1574990749714_입찰공고서(지방,중기간,5억원이상,설치도,공동불가).hwp",20191138713-00_1574992292827_시방서_내역서.zip,20191138713-00_1574992292847_관련 도면.zip,,,,,Y,,Y,복수예가,15,4,637998270,575344000,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191138713&bidseq=00&releaseYn=Y&taskClCd=1,대한민국정부인천지방조달청장,금속제패널,시방서 내역서 참조,1,식,632878400,2020-05-11 00:00:00,0,현장설치도,,,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,,,,87.995,2019-11-29 16:02:47,793463,N,중기간 경쟁물품 계약이행능력심사(조달청 공고-추정가격 10억미만 5억이상),,,,1,613000000,2019-12-05 17:07:42,-3,+3,"○ 본 구매에 대하여 지방계약법시행령 제10조의 예정가격 결정기준에 따라 ##-수요부 규격에 의한 견적가격을 조사 대비하였음. ##○ 국민건강보험료, 국민연금보험료, 노인장기요양보험료는 아래의 금액을 조정 없이 입찰내역서에 반영##- 국민건강보험료 : 6,228,820원##- 국민연금보험료 : 8,677,930원##- 노인장기요양보험료 : 530,070원 ##○ 입찰금액 산정시 반영해야할 정산 대산 보험료 등의 비용(법정요율) ##- 산업안전보건관리비 : 2.93%, ##- 산업재해보상보험료 : 3.75%, ##- 고용보험료 : 0.87%,",632878400,2019-12-05 17:07:42,1,30151802,외벽패널,1,식,632878400,경기도 의정부시,2019-11-29 16:02:47
2019-11-28 09:28:38,20191141533,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-885호,가금농가 질병관리 지원사업 소모품 구입,경기도,경기도 경기도동물위생시험소,전자입찰,제한(총액),황선애,2019-12-05 18:00:00,공고서참조,,N,2019-11-29 10:00:00,2019-12-06 10:00:00,2019-12-06 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191141533::00::1::3,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191141533::00::2::2,,,,,,20191141533-00_1574894368361_입찰공고문(가금농가 질병관리 지원사업 소모품 구입).hwp,20191141533-00_1574894089563_가금농가 질병관리 지원사업 소모품 구입 산출내역서 게시용.xlsx,,,,,,Y,N,,복수예가,15,4,65170700,59246090,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191141533&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,망간건전지,사전 규격서 참조,1,식,,,30,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000115,84.245,2019-11-28 09:28:38,791531,,적격심사(추정가격 고시금액미만),,,,1,65170700,2019-11-28 09:28:57,-3,+3,,,2019-11-28 09:28:57,1,26111717,망간전지,1,식,,경기도동물위생시험소,2019-11-28 09:28:38
2019-11-28 09:26:00,20191141534,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-886호,구제역 도축장 예찰 강화 검사시약(SO)구입,경기도,경기도 경기도동물위생시험소,전자입찰,제한(총액),황선애,2019-12-05 18:00:00,공고서참조,,N,2019-11-29 10:00:00,2019-12-06 10:00:00,2019-12-06 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191141534::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191141534::00::1::2,,,,,,20191141534-00_1574894323030_입찰공고문(구제역 도축장 예찰 강화 검사시약(SP)구입).hwp,20191141534-00_1574894323050_191115-물품구매산출기초조사서_구제역sp-게시용.xlsx,,,,,,Y,,N,복수예가,15,4,97020000,88200000,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191141534&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,면역혈청학적검사용시약,사전 규격서 참조,1,식,,,30,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000113,84.245,2019-11-28 09:26:00,791533,,적격심사(추정가격 고시금액미만),,,,1,97020000,2019-11-28 09:29:17,-3,+3,,,2019-11-28 09:29:17,1,51320205,면역혈청학적검사용시약,1,식,,경기도동물위생시험소,2019-11-28 09:26:00
2019-11-27 14:21:43,20191139415,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도입찰공고 제2019-883호,2019년 수리산도립공원 탐방객 계수기 구매,경기도,경기도,전자입찰,제한(총액),황선애,2019-12-04 18:00:00,공고서참조,,N,2019-11-28 10:00:00,2019-12-05 10:00:00,2019-12-05 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191139415::00::1::4,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191139415::00::2::2,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191139415::00::2::3,,,,,20191139415-00_1574832069790_입찰공고문(2019년 수리산도립공원 탐방객 계수기 구매 설치).hwp,20191139415-00_1574815871603_심사내역서(게시용).xlsx,20191139415-00_1574815871603_5. 제품 시방서.hwp,,,,,Y,,N,복수예가,15,4,167178000,151980000,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191139415&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,측정용계수기,사전 시방서 참조,1,식,,,40,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000116,84.245,2019-11-27 14:21:43,792259,,적격심사(추정가격 고시금액미만),,,,1,167178000,2019-12-05 10:27:00,-3,+3,,,2019-12-05 10:27:00,1,41111901,계수기,1,식,,수리산 도립공원 일원,2019-11-27 14:21:43
2019-11-26 10:31:23,20191135268,00,N,조달청 또는 나라장터 자체 공고건,일반,N,135-83-03586,2020년도 연간 청사 난방유류 단가계약 입찰공고,경기도 경기도소방학교,경기도 경기도소방학교,전자입찰,제한(단가),홍범진,2019-12-05 18:00:00,공고서참조,,N,2019-11-28 09:00:00,2019-12-06 11:00:00,2019-12-06 12:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191135268::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191135268::00::2::2,,,,,,20191135268-00_1574657443583_2020년도 연간 청사 난방유류 단가계약 입찰공고문.hwp,20191135268-00_1574657443603_유류 구매계약 특수조건.hwp,,,,,,N,N,,복수예가,15,4,199462000,181329090,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191135268&bidseq=00&releaseYn=Y&taskClCd=1,경기도소방학교장,등유,붙임참조,200000,리터,,2020-12-31 00:00:00,,수요기관 탱크주입도,공동수급불허,N,N,,없음,,1-3-2019-6410556-000020,84.245,2019-11-26 10:31:23,,,적격심사(추정가격 고시금액미만),,,,1,997.31,2019-12-06 11:11:26,-3,+3,,,2019-12-06 11:11:26,1,15101502,등유,200000,리터,,경기도소방학교,2019-11-26 10:31:23
2019-11-25 18:10:58,20191135958,00,N,조달청 또는 나라장터 자체 공고건,일반,N,22193160400,북부소방재난본부 의정부소방서 합동청사 건립공사 지열시스템 구입,조달청 인천지방조달청,경기도 경기도건설본부,전자입찰,제한(총액),김성연,2019-12-04 18:00:00,전자문서,2019-12-04 18:00:00,N,2019-12-03 10:00:00,2019-12-05 10:00:00,2019-12-05 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191135958::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191135958::00::2::2,,,,,,20191135958-00_1574670019281_공고서_지방(업종)_적격심사(고시금액미만)_보험료.hwp,20191135958-00_1574670206981_공개_최종_규격서.zip,,,,,,Y,,Y,복수예가,15,4,215175470,193858918,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191135958&bidseq=00&releaseYn=Y&taskClCd=1,대한민국정부인천지방조달청장,지열히트펌프,"시방서, 내역서 참조",1,식,213244810,2020-05-11 00:00:00,0,현장설치도,분담이행,,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,,,,84.245,2019-11-25 18:10:58,771778,N,적격심사(추정가격 고시금액미만),,,,1,202000000,2019-12-02 16:59:16,-3,+3,,213244810,2019-12-02 16:59:16,1,40101806,열펌프,1,식,213244810,"시방서, 내역서 참조",2019-11-25 18:10:58
2019-11-25 17:54:02,20191136227,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-877호,조사료 생산장비(퇴비살포기 등 3종) 구입,경기도,경기도 경기도축산진흥센터,전자입찰,제한(총액),이현한,2019-12-02 18:00:00,공고서참조,,N,2019-11-26 10:00:00,2019-12-03 10:00:00,2019-12-03 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191136227::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191136227::00::2::2,,,,,,20191136227-00_1574671948173_입찰공고문-조사료 생산 장비(퇴비살포기 등 3종)구입.hwp,20191136227-00_1574671948173_규격서(퇴비살포기 등 3종).zip,,,,,,Y,,Y,복수예가,15,4,192999800,175454363,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191136227&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,퇴비살포기,규격서 참조,1,식,,,40,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000107,87.945,2019-11-25 17:54:02,784973,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 고시금액 미만),,,,1,192999800,2019-11-25 17:54:27,-3,+3,,,2019-11-25 17:54:27,2,21101804,비료살포기또는분배기,1,식,,수요기관 지정장소,2019-11-25 17:54:02
2019-11-25 17:54:02,20191136227,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-877호,조사료 생산장비(퇴비살포기 등 3종) 구입,경기도,경기도 경기도축산진흥센터,전자입찰,제한(총액),이현한,2019-12-02 18:00:00,공고서참조,,N,2019-11-26 10:00:00,2019-12-03 10:00:00,2019-12-03 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191136227::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191136227::00::2::2,,,,,,20191136227-00_1574671948173_입찰공고문-조사료 생산 장비(퇴비살포기 등 3종)구입.hwp,20191136227-00_1574671948173_규격서(퇴비살포기 등 3종).zip,,,,,,Y,,Y,복수예가,15,4,192999800,175454363,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191136227&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,퇴비살포기,규격서 참조,1,식,,,40,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000107,87.945,2019-11-25 17:54:02,784973,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 고시금액 미만),,,,1,192999800,2019-11-25 17:54:27,-3,+3,,,2019-11-25 17:54:27,1,21101806,퇴비살포기,1,식,,수요기관 지정장소,2019-11-25 17:54:02
2019-11-25 17:40:52,20191136175,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-876호,조사료 생산장비(파종기 등 2종) 구입,경기도,경기도 경기도축산진흥센터,전자입찰,제한(총액),이현한,2019-12-02 18:00:00,공고서참조,,N,2019-11-26 10:00:00,2019-12-03 10:00:00,2019-12-03 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191136175::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191136175::00::2::2,,,,,,20191136175-00_1574671177253_입찰공고문-조사료 생산 장비(파종기 등 2종)구입.hwp,20191136175-00_1574671177273_규격서(파종기 등 2종).zip,,,,,,Y,,N,복수예가,15,4,59999500,54545000,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191136175&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,파종기,규격서 참조,1,식,,,40,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000108,84.245,2019-11-25 17:40:52,784983,,적격심사(추정가격 고시금액미만),,,,1,59999500,2019-11-25 17:41:30,-3,+3,,,2019-11-25 17:41:30,2,21101702,건초기,1,식,,수요기관 지정장소,2019-11-25 17:40:52
2019-11-25 17:40:52,20191136175,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-876호,조사료 생산장비(파종기 등 2종) 구입,경기도,경기도 경기도축산진흥센터,전자입찰,제한(총액),이현한,2019-12-02 18:00:00,공고서참조,,N,2019-11-26 10:00:00,2019-12-03 10:00:00,2019-12-03 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191136175::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191136175::00::2::2,,,,,,20191136175-00_1574671177253_입찰공고문-조사료 생산 장비(파종기 등 2종)구입.hwp,20191136175-00_1574671177273_규격서(파종기 등 2종).zip,,,,,,Y,,N,복수예가,15,4,59999500,54545000,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191136175&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,파종기,규격서 참조,1,식,,,40,과업내역에 따름,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000108,84.245,2019-11-25 17:40:52,784983,,적격심사(추정가격 고시금액미만),,,,1,59999500,2019-11-25 17:41:30,-3,+3,,,2019-11-25 17:41:30,1,21101601,파종기,1,식,,수요기관 지정장소,2019-11-25 17:40:52
2019-11-23 15:41:19,20191134216,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도동물위생시험소-35371,구제역 혈청검사용 소모품 구입(소액수의 견적제출 안내공고),경기도 경기도동물위생시험소,경기도 경기도동물위생시험소,전자입찰,수의(총액)소액-견적입찰(2인 이상 견적 제출),황순호,2019-12-01 18:00:00,공고서참조,,N,2019-11-25 10:00:00,2019-12-02 10:00:00,2019-12-02 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191134216::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191134216::00::2::2,,,,,,20191134216-00_1574491171831_공고문(구제역 혈청검사용 소모품 구입).hwp,20191134216-00_1574491171831_구매내역서.xlsx,,,,,,N,N,,복수예가,15,4,22174200,20158363,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191134216&bidseq=00&releaseYn=Y&taskClCd=1,김종훈,멀티웰플레이트,구매내역서참고,13,종,,,20,수요기관희망장소입고도,공동수급불허,N,N,,없음,,1-3-2019-6412102-000018,88,2019-11-23 15:41:19,,,제한적최저가(낙찰하한율),,,,1,22174200,2019-11-23 15:44:27,-3,+3,,,2019-11-23 15:44:27,1,41122102,멀티웰플레이트,13,종,,경기도동물위생시험소,2019-11-23 15:41:19
2019-11-22 17:07:30,20191133751,00,Y,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 2019-844 호,개인안전장비(방화두건) 구매,경기도 소방재난본부,경기도 소방재난본부,전자입찰,수의(총액)소액-견적입찰(2인 이상 견적 제출),지재금,2019-11-27 18:00:00,공고서참조,,N,2019-11-26 10:00:00,2019-11-28 14:00:00,2019-11-28 15:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191133751::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191133751::00::2::2,,,,,,20191133751-00_1574409962491_견적제출공고.hwp,20191133751-00_1574409962511_규격서.hwp,,,,,,Y,,Y,복수예가,15,4,34400000,31272727,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191133751&bidseq=00&releaseYn=Y&taskClCd=1,경기도소방재난본부장,두건,규격서 참조,1,식,,,30,수요기관희망장소입고도,공동수급불허,,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6412230-000045,88,2019-11-22 17:07:31,,,제한적최저가(낙찰하한율),,,,1,34400000,2019-11-22 17:09:11,-3,+3,,,2019-11-22 17:09:11,1,46181710,보호용두건,1,식,,수요부서 지정장소,2019-11-22 17:07:30
2019-11-22 17:00:39,20191133721,00,Y,조달청 또는 나라장터 자체 공고건,긴급,N,경기도 입찰공고 제 2019-845 호,개인안전장비(소방용 안전장갑) 구매,경기도 소방재난본부,경기도 소방재난본부,전자입찰,제한(총액),지재금,2019-11-27 18:00:00,공고서참조,,N,2019-11-26 10:00:00,2019-11-28 10:00:00,2019-11-28 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191133721::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191133721::00::2::2,,,,,,20191133721-00_1574409538661_입찰공고문.hwp,20191133721-00_1574409538681_규격서.hwp,,,,,,Y,,Y,복수예가,15,4,73960000,67236363,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191133721&bidseq=00&releaseYn=Y&taskClCd=1,경기도소방재난본부장,방호용장갑,규격서 참조,1,식,,,30,수요기관희망장소입고도,공동수급불허,,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6412230-000042,84.245,2019-11-22 17:00:39,782903,,적격심사(추정가격 고시금액미만),,,,1,73960000,2019-11-22 17:02:18,-3,+3,,,2019-11-22 17:02:18,1,46181504,호신용장갑,1,식,,수요부서 지정장소,2019-11-22 17:00:39
2019-11-21 16:37:24,20191131542,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도공고 제2019-5167,원료축산물 안전성검사 재료구입,경기도청 북부청사,경기도청 북부청사,전자입찰,제한(총액),김새암,2019-11-27 18:00:00,공고서참조,,N,2019-11-22 10:00:00,2019-11-28 10:00:00,2019-11-28 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191131542::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191131542::00::2::2,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191131542::00::2::3,,,,,20191131542-00_1574321746733_입찰공고문(안).hwp,20191131542-00_1574321746733_물품내역서(공내역).xlsx,20191131542-00_1574321746733_시방서.hwp,,,,,N,N,,복수예가,15,4,119698700,108817000,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191131542&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,시약키트,내역서 및 시방서 참조,246,개,,,20,납품장소 입고도,공동수급불허,N,N,,없음,,1-3-2019-ZY00267-000025,84.245,2019-11-21 16:37:24,789674,,적격심사(추정가격 고시금액미만),,,,1,119698700,2019-11-21 16:37:47,-3,+3,,,2019-11-21 16:37:47,1,12161503,시약키트,246,개,,경기도북부동물위생시험소,2019-11-21 16:37:24
2019-11-21 13:37:11,20191130881,00,N,조달청 또는 나라장터 자체 공고건,일반,Y,경기도 입찰공고 제2019-866호,2020년 감염병연구부 시약 및 초자류 연간 구입,경기도,경기도,전자입찰,제한(총액),김진경,2019-11-28 18:00:00,공고서참조,,N,2019-11-22 10:00:00,2019-11-29 10:00:00,2019-11-29 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191130881::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191130881::00::2::2,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20191130881::00::8::3,,,,,20191130881-00_1574310990253_입찰공고문-2020년 감염병연구부 시약 및 초자류 연간 구입.hwp,20191130881-00_1574310990253_시약 및 초자류 규격서.xlsx,20191130881-00_1574310990253_Summary Notice.hwp,,,,,N,N,,복수예가,15,4,595582740,541438854,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20191130881&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,시약키트,시약 및 초자류 규격서 참조,2052,ea,,2020-12-31 00:00:00,,수요기관희망장소입고도,공동수급불허,,N,,없음,,1-3-2019-6410000-000110,80.495,2019-11-21 13:37:12,787906,,적격심사에의한 최저가낙찰자 결정(낙찰하한율),,,,1,595582740,2019-11-28 11:11:04,-3,+3,,,2019-11-28 11:11:04,1,12161503,시약키트,2052,ea,,경기도보건환경연구원,2019-11-21 13:37:11
